geo_code,geo_level,area,sex,literacy,total
23,state,Urban,Male,Illiterate,2343572
418,district,Rural,Male,Illiterate,136967
418,district,Urban,Male,Illiterate,16616
419,district,Rural,Male,Illiterate,256470
419,district,Urban,Male,Illiterate,64295
420,district,Rural,Male,Illiterate,192864
420,district,Urban,Male,Illiterate,57466
421,district,Rural,Male,Illiterate,142332
421,district,Urban,Male,Illiterate,144881
422,district,Rural,Male,Illiterate,93065
422,district,Urban,Male,Illiterate,23277
423,district,Rural,Male,Illiterate,304849
423,district,Urban,Male,Illiterate,41704
424,district,Rural,Male,Illiterate,262726
424,district,Urban,Male,Illiterate,38276
425,district,Rural,Male,Illiterate,308336
425,district,Urban,Male,Illiterate,55775
426,district,Rural,Male,Illiterate,184900
426,district,Urban,Male,Illiterate,16440
427,district,Rural,Male,Illiterate,273778
427,district,Urban,Male,Illiterate,73872
428,district,Rural,Male,Illiterate,187738
428,district,Urban,Male,Illiterate,28398
429,district,Rural,Male,Illiterate,300624
429,district,Urban,Male,Illiterate,55820
430,district,Rural,Male,Illiterate,333520
430,district,Urban,Male,Illiterate,46008
431,district,Rural,Male,Illiterate,106215
431,district,Urban,Male,Illiterate,13552
432,district,Rural,Male,Illiterate,88744
432,district,Urban,Male,Illiterate,26020
433,district,Rural,Male,Illiterate,151930
433,district,Urban,Male,Illiterate,28023
434,district,Rural,Male,Illiterate,205414
434,district,Urban,Male,Illiterate,47737
435,district,Rural,Male,Illiterate,199362
435,district,Urban,Male,Illiterate,86110
436,district,Rural,Male,Illiterate,201903
436,district,Urban,Male,Illiterate,35108
437,district,Rural,Male,Illiterate,201761
437,district,Urban,Male,Illiterate,52882
438,district,Rural,Male,Illiterate,417282
438,district,Urban,Male,Illiterate,56964
439,district,Rural,Male,Illiterate,136856
439,district,Urban,Male,Illiterate,273140
440,district,Rural,Male,Illiterate,341625
440,district,Urban,Male,Illiterate,36068
441,district,Rural,Male,Illiterate,356645
441,district,Urban,Male,Illiterate,29053
442,district,Rural,Male,Illiterate,263813
442,district,Urban,Male,Illiterate,37602
443,district,Rural,Male,Illiterate,212780
443,district,Urban,Male,Illiterate,44444
444,district,Rural,Male,Illiterate,84881
444,district,Urban,Male,Illiterate,230935
445,district,Rural,Male,Illiterate,183978
445,district,Urban,Male,Illiterate,30557
446,district,Rural,Male,Illiterate,181128
446,district,Urban,Male,Illiterate,40137
447,district,Rural,Male,Illiterate,240183
447,district,Urban,Male,Illiterate,29270
448,district,Rural,Male,Illiterate,79272
448,district,Urban,Male,Illiterate,11759
449,district,Rural,Male,Illiterate,141973
449,district,Urban,Male,Illiterate,37553
450,district,Rural,Male,Illiterate,173348
450,district,Urban,Male,Illiterate,28082
451,district,Rural,Male,Illiterate,155686
451,district,Urban,Male,Illiterate,141285
452,district,Rural,Male,Illiterate,134965
452,district,Urban,Male,Illiterate,20354
453,district,Rural,Male,Illiterate,125861
453,district,Urban,Male,Illiterate,3293
454,district,Rural,Male,Illiterate,165398
454,district,Urban,Male,Illiterate,11841
455,district,Rural,Male,Illiterate,283766
455,district,Urban,Male,Illiterate,49408
456,district,Rural,Male,Illiterate,196209
456,district,Urban,Male,Illiterate,14329
457,district,Rural,Male,Illiterate,192705
457,district,Urban,Male,Illiterate,23005
458,district,Rural,Male,Illiterate,204634
458,district,Urban,Male,Illiterate,44191
459,district,Rural,Male,Illiterate,132685
459,district,Urban,Male,Illiterate,20848
460,district,Rural,Male,Illiterate,167552
460,district,Urban,Male,Illiterate,23708
461,district,Rural,Male,Illiterate,101377
461,district,Urban,Male,Illiterate,23617
462,district,Rural,Male,Illiterate,210229
462,district,Urban,Male,Illiterate,12653
463,district,Rural,Male,Illiterate,220809
463,district,Urban,Male,Illiterate,32905
464,district,Rural,Male,Illiterate,289487
464,district,Urban,Male,Illiterate,10954
465,district,Rural,Male,Illiterate,234019
465,district,Urban,Male,Illiterate,7618
466,district,Rural,Male,Illiterate,212280
466,district,Urban,Male,Illiterate,29790
467,district,Rural,Male,Illiterate,119482
467,district,Urban,Male,Illiterate,35949
24,state,Rural,Male,Illiterate,5331516
24,state,Urban,Male,Illiterate,2684871
468,district,Rural,Male,Illiterate,264339
468,district,Urban,Male,Illiterate,93159
469,district,Rural,Male,Illiterate,512102
469,district,Urban,Male,Illiterate,49875
470,district,Rural,Male,Illiterate,169754
470,district,Urban,Male,Illiterate,30012
471,district,Rural,Male,Illiterate,163410
471,district,Urban,Male,Illiterate,45611
472,district,Rural,Male,Illiterate,287636
472,district,Urban,Male,Illiterate,37970
473,district,Rural,Male,Illiterate,85131
473,district,Urban,Male,Illiterate,56047
474,district,Rural,Male,Illiterate,172605
474,district,Urban,Male,Illiterate,589983
475,district,Rural,Male,Illiterate,211818
475,district,Urban,Male,Illiterate,54878
476,district,Rural,Male,Illiterate,223509
476,district,Urban,Male,Illiterate,236861
477,district,Rural,Male,Illiterate,195090
477,district,Urban,Male,Illiterate,123962
478,district,Rural,Male,Illiterate,47522
478,district,Urban,Male,Illiterate,31066
479,district,Rural,Male,Illiterate,259062
479,district,Urban,Male,Illiterate,98313
480,district,Rural,Male,Illiterate,167616
480,district,Urban,Male,Illiterate,45253
481,district,Rural,Male,Illiterate,263807
481,district,Urban,Male,Illiterate,139023
482,district,Rural,Male,Illiterate,155528
482,district,Urban,Male,Illiterate,57215
483,district,Rural,Male,Illiterate,192752
483,district,Urban,Male,Illiterate,50495
484,district,Rural,Male,Illiterate,334248
484,district,Urban,Male,Illiterate,34659
485,district,Rural,Male,Illiterate,445823
485,district,Urban,Male,Illiterate,23793
486,district,Rural,Male,Illiterate,362083
486,district,Urban,Male,Illiterate,177566
487,district,Rural,Male,Illiterate,83842
487,district,Urban,Male,Illiterate,5477
488,district,Rural,Male,Illiterate,132509
488,district,Urban,Male,Illiterate,50151
489,district,Rural,Male,Illiterate,34310
489,district,Urban,Male,Illiterate,2197
490,district,Rural,Male,Illiterate,101826
490,district,Urban,Male,Illiterate,36868
491,district,Rural,Male,Illiterate,170335
491,district,Urban,Male,Illiterate,61359
492,district,Rural,Male,Illiterate,170045
492,district,Urban,Male,Illiterate,544711
493,district,Rural,Male,Illiterate,124814
493,district,Urban,Male,Illiterate,8367
25,state,Rural,Male,Illiterate,6866
25,state,Urban,Male,Illiterate,18792
494,district,Rural,Male,Illiterate,3765
494,district,Urban,Male,Illiterate,1550
495,district,Rural,Male,Illiterate,3101
495,district,Urban,Male,Illiterate,17242
26,state,Rural,Male,Illiterate,34255
26,state,Urban,Male,Illiterate,16984
496,district,Rural,Male,Illiterate,34255
496,district,Urban,Male,Illiterate,16984
27,state,Rural,Male,Illiterate,8147559
27,state,Urban,Male,Illiterate,4837913
497,district,Rural,Male,Illiterate,292357
497,district,Urban,Male,Illiterate,28714
498,district,Rural,Male,Illiterate,269438
498,district,Urban,Male,Illiterate,61205
499,district,Rural,Male,Illiterate,420264
499,district,Urban,Male,Illiterate,147878
500,district,Rural,Male,Illiterate,236671
500,district,Urban,Male,Illiterate,51997
501,district,Rural,Male,Illiterate,110789
501,district,Urban,Male,Illiterate,62568
502,district,Rural,Male,Illiterate,111243
502,district,Urban,Male,Illiterate,21356
503,district,Rural,Male,Illiterate,188968
503,district,Urban,Male,Illiterate,84696
504,district,Rural,Male,Illiterate,86676
504,district,Urban,Male,Illiterate,29092
505,district,Rural,Male,Illiterate,168530
505,district,Urban,Male,Illiterate,257225
506,district,Rural,Male,Illiterate,99042
506,district,Urban,Male,Illiterate,17769
507,district,Rural,Male,Illiterate,102444
507,district,Urban,Male,Illiterate,16273
508,district,Rural,Male,Illiterate,136697
508,district,Urban,Male,Illiterate,9521
509,district,Rural,Male,Illiterate,184493
509,district,Urban,Male,Illiterate,66776
510,district,Rural,Male,Illiterate,255467
510,district,Urban,Male,Illiterate,48518
511,district,Rural,Male,Illiterate,366110
511,district,Urban,Male,Illiterate,108743
512,district,Rural,Male,Illiterate,135733
512,district,Urban,Male,Illiterate,20010
513,district,Rural,Male,Illiterate,201190
513,district,Urban,Male,Illiterate,75389
514,district,Rural,Male,Illiterate,262609
514,district,Urban,Male,Illiterate,49436
515,district,Rural,Male,Illiterate,313414
515,district,Urban,Male,Illiterate,180119
516,district,Rural,Male,Illiterate,498248
516,district,Urban,Male,Illiterate,261400
517,district,Rural,Male,Illiterate,416726
517,district,Urban,Male,Illiterate,856956
518,district,Rural,Male,Illiterate,0
518,district,Urban,Male,Illiterate,808294
519,district,Rural,Male,Illiterate,0
519,district,Urban,Male,Illiterate,273928
520,district,Rural,Male,Illiterate,197295
520,district,Urban,Male,Illiterate,87358
521,district,Rural,Male,Illiterate,431249
521,district,Urban,Male,Illiterate,552646
522,district,Rural,Male,Illiterate,480016
522,district,Urban,Male,Illiterate,89454
523,district,Rural,Male,Illiterate,305141
523,district,Urban,Male,Illiterate,56780
524,district,Rural,Male,Illiterate,266458
524,district,Urban,Male,Illiterate,74250
525,district,Rural,Male,Illiterate,187494
525,district,Urban,Male,Illiterate,29737
526,district,Rural,Male,Illiterate,427258
526,district,Urban,Male,Illiterate,149328
527,district,Rural,Male,Illiterate,258950
527,district,Urban,Male,Illiterate,50858
528,district,Rural,Male,Illiterate,123014
528,district,Urban,Male,Illiterate,19095
529,district,Rural,Male,Illiterate,61157
529,district,Urban,Male,Illiterate,7886
530,district,Rural,Male,Illiterate,309100
530,district,Urban,Male,Illiterate,111798
531,district,Rural,Male,Illiterate,243318
531,district,Urban,Male,Illiterate,70860
28,state,Rural,Male,Illiterate,10847641
28,state,Urban,Male,Illiterate,3343262
532,district,Rural,Male,Illiterate,416270
532,district,Urban,Male,Illiterate,96977
533,district,Rural,Male,Illiterate,385653
533,district,Urban,Male,Illiterate,74774
534,district,Rural,Male,Illiterate,512462
534,district,Urban,Male,Illiterate,111100
535,district,Rural,Male,Illiterate,478390
535,district,Urban,Male,Illiterate,91234
536,district,Rural,Male,Illiterate,0
536,district,Urban,Male,Illiterate,475887
537,district,Rural,Male,Illiterate,307520
537,district,Urban,Male,Illiterate,444704
538,district,Rural,Male,Illiterate,816273
538,district,Urban,Male,Illiterate,75727
539,district,Rural,Male,Illiterate,530720
539,district,Urban,Male,Illiterate,68295
540,district,Rural,Male,Illiterate,479177
540,district,Urban,Male,Illiterate,100314
541,district,Rural,Male,Illiterate,419275
541,district,Urban,Male,Illiterate,70073
542,district,Rural,Male,Illiterate,434766
542,district,Urban,Male,Illiterate,49148
543,district,Rural,Male,Illiterate,397112
543,district,Urban,Male,Illiterate,56862
544,district,Rural,Male,Illiterate,494837
544,district,Urban,Male,Illiterate,221195
545,district,Rural,Male,Illiterate,698599
545,district,Urban,Male,Illiterate,154156
546,district,Rural,Male,Illiterate,503338
546,district,Urban,Male,Illiterate,82357
547,district,Rural,Male,Illiterate,451924
547,district,Urban,Male,Illiterate,216492
548,district,Rural,Male,Illiterate,604197
548,district,Urban,Male,Illiterate,201598
549,district,Rural,Male,Illiterate,530053
549,district,Urban,Male,Illiterate,77025
550,district,Rural,Male,Illiterate,387864
550,district,Urban,Male,Illiterate,93188
551,district,Rural,Male,Illiterate,328753
551,district,Urban,Male,Illiterate,128325
552,district,Rural,Male,Illiterate,623058
552,district,Urban,Male,Illiterate,169800
553,district,Rural,Male,Illiterate,572099
553,district,Urban,Male,Illiterate,153922
554,district,Rural,Male,Illiterate,475301
554,district,Urban,Male,Illiterate,130109
29,state,Rural,Male,Illiterate,6035917
29,state,Urban,Male,Illiterate,2422269
555,district,Rural,Male,Illiterate,577292
555,district,Urban,Male,Illiterate,120223
556,district,Rural,Male,Illiterate,233421
556,district,Urban,Male,Illiterate,75302
557,district,Rural,Male,Illiterate,319162
557,district,Urban,Male,Illiterate,61294
558,district,Rural,Male,Illiterate,220569
558,district,Urban,Male,Illiterate,52898
559,district,Rural,Male,Illiterate,318385
559,district,Urban,Male,Illiterate,68913
560,district,Rural,Male,Illiterate,200688
560,district,Urban,Male,Illiterate,30453
561,district,Rural,Male,Illiterate,96884
561,district,Urban,Male,Illiterate,43085
562,district,Rural,Male,Illiterate,120245
562,district,Urban,Male,Illiterate,105185
563,district,Rural,Male,Illiterate,111491
563,district,Urban,Male,Illiterate,32666
564,district,Rural,Male,Illiterate,172847
564,district,Urban,Male,Illiterate,42488
565,district,Rural,Male,Illiterate,295993
565,district,Urban,Male,Illiterate,127521
566,district,Rural,Male,Illiterate,201288
566,district,Urban,Male,Illiterate,32367
567,district,Rural,Male,Illiterate,196579
567,district,Urban,Male,Illiterate,69184
568,district,Rural,Male,Illiterate,146231
568,district,Urban,Male,Illiterate,56246
569,district,Rural,Male,Illiterate,74538
569,district,Urban,Male,Illiterate,21889
570,district,Rural,Male,Illiterate,107359
570,district,Urban,Male,Illiterate,21006
571,district,Rural,Male,Illiterate,288388
571,district,Urban,Male,Illiterate,56182
572,district,Rural,Male,Illiterate,115430
572,district,Urban,Male,Illiterate,829190
573,district,Rural,Male,Illiterate,233339
573,district,Urban,Male,Illiterate,33078
574,district,Rural,Male,Illiterate,182003
574,district,Urban,Male,Illiterate,32828
575,district,Rural,Male,Illiterate,100680
575,district,Urban,Male,Illiterate,70015
576,district,Rural,Male,Illiterate,53241
576,district,Urban,Male,Illiterate,6065
577,district,Rural,Male,Illiterate,326766
577,district,Urban,Male,Illiterate,121068
578,district,Rural,Male,Illiterate,176975
578,district,Urban,Male,Illiterate,22299
579,district,Rural,Male,Illiterate,361794
579,district,Urban,Male,Illiterate,111602
580,district,Rural,Male,Illiterate,248080
580,district,Urban,Male,Illiterate,35498
581,district,Rural,Male,Illiterate,163646
581,district,Urban,Male,Illiterate,48640
582,district,Rural,Male,Illiterate,160123
582,district,Urban,Male,Illiterate,34156
583,district,Rural,Male,Illiterate,95912
583,district,Urban,Male,Illiterate,27949
584,district,Rural,Male,Illiterate,136568
584,district,Urban,Male,Illiterate,32979
30,state,Rural,Male,Illiterate,48293
30,state,Urban,Male,Illiterate,75024
585,district,Rural,Male,Illiterate,26323
585,district,Urban,Male,Illiterate,38616
586,district,Rural,Male,Illiterate,21970
586,district,Urban,Male,Illiterate,36408
31,state,Rural,Male,Illiterate,1294
31,state,Urban,Male,Illiterate,3806
587,district,Rural,Male,Illiterate,1294
587,district,Urban,Male,Illiterate,3806
32,state,Rural,Male,Illiterate,1275624
32,state,Urban,Male,Illiterate,1046885
588,district,Rural,Male,Illiterate,70026
588,district,Urban,Male,Illiterate,42111
589,district,Rural,Male,Illiterate,62652
589,district,Urban,Male,Illiterate,105838
590,district,Rural,Male,Illiterate,70916
590,district,Urban,Male,Illiterate,2632
591,district,Rural,Male,Illiterate,70388
591,district,Urban,Male,Illiterate,133615
592,district,Rural,Male,Illiterate,206577
592,district,Urban,Male,Illiterate,156347
593,district,Rural,Male,Illiterate,187611
593,district,Urban,Male,Illiterate,49267
594,district,Rural,Male,Illiterate,69683
594,district,Urban,Male,Illiterate,128819
595,district,Rural,Male,Illiterate,62540
595,district,Urban,Male,Illiterate,131294
596,district,Rural,Male,Illiterate,77603
596,district,Urban,Male,Illiterate,3324
597,district,Rural,Male,Illiterate,77222
597,district,Urban,Male,Illiterate,29475
598,district,Rural,Male,Illiterate,57300
598,district,Urban,Male,Illiterate,65290
599,district,Rural,Male,Illiterate,55798
599,district,Urban,Male,Illiterate,6737
600,district,Rural,Male,Illiterate,93300
600,district,Urban,Male,Illiterate,79323
601,district,Rural,Male,Illiterate,114008
601,district,Urban,Male,Illiterate,112813
33,state,Rural,Male,Illiterate,5013226
33,state,Urban,Male,Illiterate,3084258
602,district,Rural,Male,Illiterate,174263
602,district,Urban,Male,Illiterate,206088
603,district,Rural,Male,Illiterate,0
603,district,Urban,Male,Illiterate,367765
604,district,Rural,Male,Illiterate,187985
604,district,Urban,Male,Illiterate,213512
605,district,Rural,Male,Illiterate,292794
