,,State,District,Level,Name,TRU,Total,sex,literacy type
Name,817,13,0,STATE,NAGALAND,Rural,412642,Female,Literate
Name,818,13,0,STATE,NAGALAND,Urban,205835,Female,Literate
Name,820,13,261,DISTRICT,Mon,Rural,40993,Female,Literate
Name,821,13,261,DISTRICT,Mon,Urban,11201,Female,Literate
Name,823,13,262,DISTRICT,Mokokchung,Rural,54304,Female,Literate
Name,824,13,262,DISTRICT,Mokokchung,Urban,21711,Female,Literate
Name,826,13,263,DISTRICT,Zunheboto,Rural,38772,Female,Literate
Name,827,13,263,DISTRICT,Zunheboto,Urban,10605,Female,Literate
Name,829,13,264,DISTRICT,Wokha,Rural,46554,Female,Literate
Name,830,13,264,DISTRICT,Wokha,Urban,14269,Female,Literate
Name,832,13,265,DISTRICT,Dimapur,Rural,58482,Female,Literate
Name,833,13,265,DISTRICT,Dimapur,Urban,69413,Female,Literate
Name,835,13,266,DISTRICT,Phek,Rural,39896,Female,Literate
Name,836,13,266,DISTRICT,Phek,Urban,8071,Female,Literate
Name,838,13,267,DISTRICT,Tuensang,Rural,40839,Female,Literate
Name,839,13,267,DISTRICT,Tuensang,Urban,13019,Female,Literate
Name,841,13,268,DISTRICT,Longleng,Rural,11002,Female,Literate
Name,842,13,268,DISTRICT,Longleng,Urban,2718,Female,Literate
Name,844,13,269,DISTRICT,Kiphire,Rural,13132,Female,Literate
Name,845,13,269,DISTRICT,Kiphire,Urban,5425,Female,Literate
Name,847,13,270,DISTRICT,Kohima,Rural,45713,Female,Literate
Name,848,13,270,DISTRICT,Kohima,Urban,44738,Female,Literate
Name,850,13,271,DISTRICT,Peren,Rural,22955,Female,Literate
Name,851,13,271,DISTRICT,Peren,Urban,4665,Female,Literate
Name,853,14,0,STATE,MANIPUR,Rural,572725,Female,Literate
Name,854,14,0,STATE,MANIPUR,Urban,295893,Female,Literate
Name,856,14,272,DISTRICT,Senapati,Rural,113849,Female,Literate
Name,857,14,272,DISTRICT,Senapati,Urban,2616,Female,Literate
Name,859,14,273,DISTRICT,Tamenglong,Rural,30773,Female,Literate
Name,860,14,273,DISTRICT,Tamenglong,Urban,6830,Female,Literate
Name,862,14,274,DISTRICT,Churachandpur,Rural,85014,Female,Literate
Name,863,14,274,DISTRICT,Churachandpur,Urban,6908,Female,Literate
Name,865,14,275,DISTRICT,Bishnupur,Rural,41527,Female,Literate
Name,866,14,275,DISTRICT,Bishnupur,Urban,27493,Female,Literate
Name,868,14,276,DISTRICT,Thoubal,Rural,69656,Female,Literate
Name,869,14,276,DISTRICT,Thoubal,Urban,47031,Female,Literate
Name,871,14,277,DISTRICT,Imphal West,Rural,64422,Female,Literate
Name,872,14,277,DISTRICT,Imphal West,Urban,122219,Female,Literate
Name,874,14,278,DISTRICT,Imphal East,Rural,82944,Female,Literate
Name,875,14,278,DISTRICT,Imphal East,Urban,68406,Female,Literate
Name,877,14,279,DISTRICT,Ukhrul,Rural,49666,Female,Literate
Name,878,14,279,DISTRICT,Ukhrul,Urban,10015,Female,Literate
Name,880,14,280,DISTRICT,Chandel,Rural,34874,Female,Literate
Name,881,14,280,DISTRICT,Chandel,Urban,4375,Female,Literate
Name,883,15,0,STATE,MIZORAM,Rural,167934,Female,Literate
Name,884,15,0,STATE,MIZORAM,Urban,241712,Female,Literate
Name,886,15,281,DISTRICT,Mamit,Rural,21442,Female,Literate
Name,887,15,281,DISTRICT,Mamit,Urban,5772,Female,Literate
Name,889,15,282,DISTRICT,Kolasib,Rural,12883,Female,Literate
Name,890,15,282,DISTRICT,Kolasib,Urban,18865,Female,Literate
Name,892,15,283,DISTRICT,Aizawl,Rural,33861,Female,Literate
Name,893,15,283,DISTRICT,Aizawl,Urban,137187,Female,Literate
Name,895,15,284,DISTRICT,Champhai,Rural,29642,Female,Literate
Name,896,15,284,DISTRICT,Champhai,Urban,19720,Female,Literate
Name,898,15,285,DISTRICT,Serchhip,Rural,13347,Female,Literate
Name,899,15,285,DISTRICT,Serchhip,Urban,13531,Female,Literate
Name,901,15,286,DISTRICT,Lunglei,Rural,28047,Female,Literate
Name,902,15,286,DISTRICT,Lunglei,Urban,28560,Female,Literate
Name,904,15,287,DISTRICT,Lawngtlai,Rural,18278,Female,Literate
Name,905,15,287,DISTRICT,Lawngtlai,Urban,8139,Female,Literate
Name,907,15,288,DISTRICT,Saiha,Rural,10434,Female,Literate
Name,908,15,288,DISTRICT,Saiha,Urban,9938,Female,Literate
Name,910,16,0,STATE,TRIPURA,Rural,911270,Female,Literate
Name,911,16,0,STATE,TRIPURA,Urban,392144,Female,Literate
Name,913,16,289,DISTRICT,West Tripura,Rural,361421,Female,Literate
Name,914,16,289,DISTRICT,West Tripura,Urban,276935,Female,Literate
Name,916,16,290,DISTRICT,South Tripura,Rural,246066,Female,Literate
Name,917,16,290,DISTRICT,South Tripura,Urban,49662,Female,Literate
Name,919,16,291,DISTRICT,Dhalai,Rural,108178,Female,Literate
Name,920,16,291,DISTRICT,Dhalai,Urban,16396,Female,Literate
Name,922,16,292,DISTRICT,North Tripura,Rural,195605,Female,Literate
Name,923,16,292,DISTRICT,North Tripura,Urban,49151,Female,Literate
Name,925,17,0,STATE,MEGHALAYA,Rural,639518,Female,Literate
Name,926,17,0,STATE,MEGHALAYA,Urban,231608,Female,Literate
Name,928,17,293,DISTRICT,West Garo Hills,Rural,135428,Female,Literate
Name,929,17,293,DISTRICT,West Garo Hills,Urban,29836,Female,Literate
Name,931,17,294,DISTRICT,East Garo Hills,Rural,73188,Female,Literate
Name,932,17,294,DISTRICT,East Garo Hills,Urban,16446,Female,Literate
Name,934,17,295,DISTRICT,South Garo Hills,Rural,32395,Female,Literate
Name,935,17,295,DISTRICT,South Garo Hills,Urban,4664,Female,Literate
Name,937,17,296,DISTRICT,West Khasi Hills,Rural,98080,Female,Literate
Name,938,17,296,DISTRICT,West Khasi Hills,Urban,15291,Female,Literate
Name,940,17,297,DISTRICT,Ribhoi,Rural,67135,Female,Literate
Name,941,17,297,DISTRICT,Ribhoi,Urban,7747,Female,Literate
Name,943,17,298,DISTRICT,East Khasi Hills,Rural,144763,Female,Literate
Name,944,17,298,DISTRICT,East Khasi Hills,Urban,145997,Female,Literate
Name,946,17,299,DISTRICT,Jaintia Hills,Rural,88529,Female,Literate
Name,947,17,299,DISTRICT,Jaintia Hills,Urban,11627,Female,Literate
Name,949,18,0,STATE,ASSAM,Rural,6979243,Female,Literate
Name,950,18,0,STATE,ASSAM,Urban,1630095,Female,Literate
Name,952,18,300,DISTRICT,Kokrajhar,Rural,194232,Female,Literate
Name,953,18,300,DISTRICT,Kokrajhar,Urban,19853,Female,Literate
Name,955,18,301,DISTRICT,Dhubri,Rural,342251,Female,Literate
Name,956,18,301,DISTRICT,Dhubri,Urban,68539,Female,Literate
Name,958,18,302,DISTRICT,Goalpara,Rural,217303,Female,Literate
Name,959,18,302,DISTRICT,Goalpara,Urban,41972,Female,Literate
Name,961,18,303,DISTRICT,Barpeta,Rural,344760,Female,Literate
Name,962,18,303,DISTRICT,Barpeta,Urban,53260,Female,Literate
Name,964,18,304,DISTRICT,Morigaon,Rural,224927,Female,Literate
Name,965,18,304,DISTRICT,Morigaon,Urban,25277,Female,Literate
Name,967,18,305,DISTRICT,Nagaon,Rural,652983,Female,Literate
Name,968,18,305,DISTRICT,Nagaon,Urban,135883,Female,Literate
Name,970,18,306,DISTRICT,Sonitpur,Rural,421588,Female,Literate
Name,971,18,306,DISTRICT,Sonitpur,Urban,66459,Female,Literate
Name,973,18,307,DISTRICT,Lakhimpur,Rural,275370,Female,Literate
Name,974,18,307,DISTRICT,Lakhimpur,Urban,32564,Female,Literate
Name,976,18,308,DISTRICT,Dhemaji,Rural,169030,Female,Literate
Name,977,18,308,DISTRICT,Dhemaji,Urban,16237,Female,Literate
Name,979,18,309,DISTRICT,Tinsukia,Rural,250738,Female,Literate
Name,980,18,309,DISTRICT,Tinsukia,Urban,94135,Female,Literate
Name,982,18,310,DISTRICT,Dibrugarh,Rural,300451,Female,Literate
Name,983,18,310,DISTRICT,Dibrugarh,Urban,92719,Female,Literate
Name,985,18,311,DISTRICT,Sivasagar,Rural,327218,Female,Literate
Name,986,18,311,DISTRICT,Sivasagar,Urban,41520,Female,Literate
Name,988,18,312,DISTRICT,Jorhat,Rural,278050,Female,Literate
Name,989,18,312,DISTRICT,Jorhat,Urban,84544,Female,Literate
Name,991,18,313,DISTRICT,Golaghat,Rural,286939,Female,Literate
Name,992,18,313,DISTRICT,Golaghat,Urban,38350,Female,Literate
Name,994,18,314,DISTRICT,Karbi Anglong,Rural,202896,Female,Literate
Name,995,18,314,DISTRICT,Karbi Anglong,Urban,40065,Female,Literate
Name,997,18,315,DISTRICT,Dima Hasao,Rural,39351,Female,Literate
Name,998,18,315,DISTRICT,Dima Hasao,Urban,22963,Female,Literate
Name,1000,18,316,DISTRICT,Cachar,Rural,414115,Female,Literate
Name,1001,18,316,DISTRICT,Cachar,Urban,120067,Female,Literate
Name,1003,18,317,DISTRICT,Karimganj,Rural,315414,Female,Literate
Name,1004,18,317,DISTRICT,Karimganj,Urban,43941,Female,Literate
Name,1006,18,318,DISTRICT,Hailakandi,Rural,160873,Female,Literate
Name,1007,18,318,DISTRICT,Hailakandi,Urban,19657,Female,Literate
Name,1009,18,319,DISTRICT,Bongaigaon,Rural,156711,Female,Literate
Name,1010,18,319,DISTRICT,Bongaigaon,Urban,40253,Female,Literate
Name,1012,18,320,DISTRICT,Chirang,Rural,102361,Female,Literate
Name,1013,18,320,DISTRICT,Chirang,Urban,11672,Female,Literate
Name,1015,18,321,DISTRICT,Kamrup,Rural,392175,Female,Literate
Name,1016,18,321,DISTRICT,Kamrup,Urban,52925,Female,Literate
Name,1018,18,322,DISTRICT,Kamrup Metropolitan,Rural,64838,Female,Literate
Name,1019,18,322,DISTRICT,Kamrup Metropolitan,Urban,399126,Female,Literate
Name,1021,18,323,DISTRICT,Nalbari,Rural,207071,Female,Literate
Name,1022,18,323,DISTRICT,Nalbari,Urban,31516,Female,Literate
Name,1024,18,324,DISTRICT,Baksa,Rural,246680,Female,Literate
Name,1025,18,324,DISTRICT,Baksa,Urban,3543,Female,Literate
Name,1027,18,325,DISTRICT,Darrang,Rural,198764,Female,Literate
Name,1028,18,325,DISTRICT,Darrang,Urban,19609,Female,Literate
Name,1030,18,326,DISTRICT,Udalguri,Rural,192154,Female,Literate
Name,1031,18,326,DISTRICT,Udalguri,Urban,13446,Female,Literate
Name,1033,19,0,STATE,WEST BENGAL,Rural,17365582,Female,Literate
Name,1034,19,0,STATE,WEST BENGAL,Urban,10353889,Female,Literate
Name,1036,19,327,DISTRICT,Darjiling,Rural,326042,Female,Literate
Name,1037,19,327,DISTRICT,Darjiling,Urban,271870,Female,Literate
Name,1039,19,328,DISTRICT,Jalpaiguri,Rural,743948,Female,Literate
Name,1040,19,328,DISTRICT,Jalpaiguri,Urban,358210,Female,Literate
Name,1042,19,329,DISTRICT,Koch Bihar,Rural,710831,Female,Literate
Name,1043,19,329,DISTRICT,Koch Bihar,Urban,110940,Female,Literate
Name,1045,19,330,DISTRICT,Uttar Dinajpur,Rural,519648,Female,Literate
Name,1046,19,330,DISTRICT,Uttar Dinajpur,Urban,116524,Female,Literate
Name,1048,19,331,DISTRICT,Dakshin Dinajpur,Rural,395064,Female,Literate
Name,1049,19,331,DISTRICT,Dakshin Dinajpur,Urban,92147,Female,Literate
Name,1051,19,332,DISTRICT,Maldah,Rural,770268,Female,Literate
Name,1052,19,332,DISTRICT,Maldah,Urban,164145,Female,Literate
Name,1054,19,333,DISTRICT,Murshidabad,Rural,1479817,Female,Literate
Name,1055,19,333,DISTRICT,Murshidabad,Urban,398830,Female,Literate
Name,1057,19,334,DISTRICT,Birbhum,Rural,806705,Female,Literate
Name,1058,19,334,DISTRICT,Birbhum,Urban,150261,Female,Literate
Name,1060,19,335,DISTRICT,Barddhaman,Rural,1326721,Female,Literate
Name,1061,19,335,DISTRICT,Barddhaman,Urban,1002447,Female,Literate
Name,1063,19,336,DISTRICT,Nadia,Rural,1072650,Female,Literate
Name,1064,19,336,DISTRICT,Nadia,Urban,529039,Female,Literate
Name,1066,19,337,DISTRICT,North Twenty Four Parganas,Rural,1336340,Female,Literate
Name,1067,19,337,DISTRICT,North Twenty Four Parganas,Urban,2216307,Female,Literate
Name,1069,19,338,DISTRICT,Hugli,Rural,1079777,Female,Literate
Name,1070,19,338,DISTRICT,Hugli,Urban,786834,Female,Literate
Name,1072,19,339,DISTRICT,Bankura,Rural,828277,Female,Literate
Name,1073,19,339,DISTRICT,Bankura,Urban,105378,Female,Literate
Name,1075,19,340,DISTRICT,Puruliya,Rural,516240,Female,Literate
Name,1076,19,340,DISTRICT,Puruliya,Urban,106607,Female,Literate
Name,1078,19,341,DISTRICT,Haora,Rural,573914,Female,Literate
Name,1079,19,341,DISTRICT,Haora,Urban,1088468,Female,Literate
Name,1081,19,342,DISTRICT,Kolkata,Rural,0,Female,Literate
Name,1082,19,342,DISTRICT,Kolkata,Urban,1661222,Female,Literate
Name,1084,19,343,DISTRICT,South Twenty Four Parganas,Rural,1770026,Female,Literate
Name,1085,19,343,DISTRICT,South Twenty Four Parganas,Urban,718354,Female,Literate
Name,1087,19,344,DISTRICT,Paschim Medinipur,Rural,1548809,Female,Literate
Name,1088,19,344,DISTRICT,Paschim Medinipur,Urban,262690,Female,Literate
Name,1090,19,345,DISTRICT,Purba Medinipur,Rural,1560505,Female,Literate
Name,1091,19,345,DISTRICT,Purba Medinipur,Urban,213616,Female,Literate
Name,1093,20,0,STATE,JHARKHAND,Rural,4960347,Female,Literate
Name,1094,20,0,STATE,JHARKHAND,Urban,2485203,Female,Literate
Name,1096,20,346,DISTRICT,Garhwa,Rural,229076,Female,Literate
Name,1097,20,346,DISTRICT,Garhwa,Urban,19239,Female,Literate
Name,1099,20,347,DISTRICT,Chatra,Rural,187852,Female,Literate
Name,1100,20,347,DISTRICT,Chatra,Urban,18307,Female,Literate
Name,1102,20,348,DISTRICT,Kodarma,Rural,111636,Female,Literate
Name,1103,20,348,DISTRICT,Kodarma,Urban,39833,Female,Literate
Name,1105,20,349,DISTRICT,Giridih,Rural,408413,Female,Literate
Name,1106,20,349,DISTRICT,Giridih,Urban,61326,Female,Literate
Name,1108,20,350,DISTRICT,Deoghar,Rural,222020,Female,Literate
Name,1109,20,350,DISTRICT,Deoghar,Urban,81681,Female,Literate
Name,1111,20,351,DISTRICT,Godda,Rural,208636,Female,Literate
Name,1112,20,351,DISTRICT,Godda,Urban,19671,Female,Literate
Name,1114,20,352,DISTRICT,Sahibganj,Rural,153550,Female,Literate
Name,1115,20,352,DISTRICT,Sahibganj,Urban,42410,Female,Literate
Name,1117,20,353,DISTRICT,Pakur,Rural,129021,Female,Literate
Name,1118,20,353,DISTRICT,Pakur,Urban,16871,Female,Literate
Name,1120,20,354,DISTRICT,Dhanbad,Rural,252111,Female,Literate
Name,1121,20,354,DISTRICT,Dhanbad,Urban,455143,Female,Literate
Name,1123,20,355,DISTRICT,Bokaro,Rural,219815,Female,Literate
Name,1124,20,355,DISTRICT,Bokaro,Urban,294617,Female,Literate
Name,1126,20,356,DISTRICT,Lohardaga,Rural,90551,Female,Literate
Name,1127,20,356,DISTRICT,Lohardaga,Urban,19588,Female,Literate
Name,1129,20,357,DISTRICT,Purbi Singhbhum,Rural,220105,Female,Literate
Name,1130,20,357,DISTRICT,Purbi Singhbhum,Urban,431068,Female,Literate
Name,1132,20,358,DISTRICT,Palamu,Rural,335245,Female,Literate
Name,1133,20,358,DISTRICT,Palamu,Urban,67612,Female,Literate
Name,1135,20,359,DISTRICT,Latehar,Rural,125997,Female,Literate
Name,1136,20,359,DISTRICT,Latehar,Urban,14979,Female,Literate
Name,1138,20,360,DISTRICT,Hazaribagh,Rural,325673,Female,Literate
Name,1139,20,360,DISTRICT,Hazaribagh,Urban,91463,Female,Literate
Name,1141,20,361,DISTRICT,Ramgarh,Rural,121294,Female,Literate
Name,1142,20,361,DISTRICT,Ramgarh,Urban,125172,Female,Literate
Name,1144,20,362,DISTRICT,Dumka,Rural,237399,Female,Literate
Name,1145,20,362,DISTRICT,Dumka,Urban,28735,Female,Literate
Name,1147,20,363,DISTRICT,Jamtara,Rural,144499,Female,Literate
Name,1148,20,363,DISTRICT,Jamtara,Urban,23553,Female,Literate
Name,1150,20,364,DISTRICT,Ranchi,Rural,393120,Female,Literate
Name,1151,20,364,DISTRICT,Ranchi,Urban,433069,Female,Literate
Name,1153,20,365,DISTRICT,Khunti,Rural,104733,Female,Literate
Name,1154,20,365,DISTRICT,Khunti,Urban,15101,Female,Literate
Name,1156,20,366,DISTRICT,Gumla,Rural,214838,Female,Literate
Name,1157,20,366,DISTRICT,Gumla,Urban,23087,Female,Literate
Name,1159,20,367,DISTRICT,Simdega,Rural,136502,Female,Literate
Name,1160,20,367,DISTRICT,Simdega,Urban,14990,Female,Literate
Name,1162,20,368,DISTRICT,Pashchimi Singhbhum,Rural,218459,Female,Literate
Name,1163,20,368,DISTRICT,Pashchimi Singhbhum,Urban,69829,Female,Literate
Name,1165,20,369,DISTRICT,Saraikela-Kharsawan,Rural,169802,Female,Literate
Name,1166,20,369,DISTRICT,Saraikela-Kharsawan,Urban,77859,Female,Literate
Name,1168,21,0,STATE,ODISHA,Rural,9223363,Female,Literate
Name,1169,21,0,STATE,ODISHA,Urban,2429551,Female,Literate
Name,1171,21,370,DISTRICT,Bargarh,Rural,374185,Female,Literate
Name,1172,21,370,DISTRICT,Bargarh,Urban,52381,Female,Literate
Name,1174,21,371,DISTRICT,Jharsuguda,Rural,102514,Female,Literate
Name,1175,21,371,DISTRICT,Jharsuguda,Urban,75273,Female,Literate
Name,1177,21,372,DISTRICT,Sambalpur,Rural,204669,Female,Literate
Name,1178,21,372,DISTRICT,Sambalpur,Urban,105830,Female,Literate
Name,1180,21,373,DISTRICT,Debagarh,Rural,77764,Female,Literate
Name,1181,21,373,DISTRICT,Debagarh,Urban,7406,Female,Literate
Name,1183,21,374,DISTRICT,Sundargarh,Rural,340654,Female,Literate
Name,1184,21,374,DISTRICT,Sundargarh,Urban,251521,Female,Literate
Name,1186,21,375,DISTRICT,Kendujhar,Rural,373373,Female,Literate
Name,1187,21,375,DISTRICT,Kendujhar,Urban,74026,Female,Literate
Name,1189,21,376,DISTRICT,Mayurbhanj,Rural,506515,Female,Literate
Name,1190,21,376,DISTRICT,Mayurbhanj,Urban,68711,Female,Literate
Name,1192,21,377,DISTRICT,Baleshwar,Rural,630459,Female,Literate
Name,1193,21,377,DISTRICT,Baleshwar,Urban,88414,Female,Literate
Name,1195,21,378,DISTRICT,Bhadrak,Rural,438994,Female,Literate
Name,1196,21,378,DISTRICT,Bhadrak,Urban,58877,Female,Literate
Name,1198,21,379,DISTRICT,Kendrapara,Rural,478726,Female,Literate
Name,1199,21,379,DISTRICT,Kendrapara,Urban,30569,Female,Literate
Name,1201,21,380,DISTRICT,Jagatsinghapur,Rural,367243,Female,Literate
Name,1202,21,380,DISTRICT,Jagatsinghapur,Urban,40735,Female,Literate
Name,1204,21,381,DISTRICT,Cuttack,Rural,627956,Female,Literate
Name,1205,21,381,DISTRICT,Cuttack,Urban,280480,Female,Literate
Name,1207,21,382,DISTRICT,Jajapur,Rural,537330,Female,Literate
Name,1208,21,382,DISTRICT,Jajapur,Urban,46729,Female,Literate
Name,1210,21,383,DISTRICT,Dhenkanal,Rural,322756,Female,Literate
Name,1211,21,383,DISTRICT,Dhenkanal,Urban,43061,Female,Literate
Name,1213,21,384,DISTRICT,Anugul,Rural,304297,Female,Literate
Name,1214,21,384,DISTRICT,Anugul,Urban,70734,Female,Literate
Name,1216,21,385,DISTRICT,Nayagarh,Rural,267658,Female,Literate
Name,1217,21,385,DISTRICT,Nayagarh,Urban,28371,Female,Literate
Name,1219,21,386,DISTRICT,Khordha,Rural,387991,Female,Literate
Name,1220,21,386,DISTRICT,Khordha,Urban,404430,Female,Literate
Name,1222,21,387,DISTRICT,Puri,Rural,490352,Female,Literate
Name,1223,21,387,DISTRICT,Puri,Urban,96730,Female,Literate
Name,1225,21,388,DISTRICT,Ganjam,Rural,689438,Female,Literate
Name,1226,21,388,DISTRICT,Ganjam,Urban,257960,Female,Literate
Name,1228,21,389,DISTRICT,Gajapati,Rural,86226,Female,Literate
Name,1229,21,389,DISTRICT,Gajapati,Urban,22648,Female,Literate
Name,1231,21,390,DISTRICT,Kandhamal,Rural,140096,Female,Literate
Name,1232,21,390,DISTRICT,Kandhamal,Urban,25790,Female,Literate
Name,1234,21,391,DISTRICT,Baudh,Rural,105852,Female,Literate
Name,1235,21,391,DISTRICT,Baudh,Urban,7112,Female,Literate
Name,1237,21,392,DISTRICT,Subarnapur,Rural,151832,Female,Literate
Name,1238,21,392,DISTRICT,Subarnapur,Urban,16196,Female,Literate
Name,1240,21,393,DISTRICT,Balangir,Rural,315775,Female,Literate
Name,1241,21,393,DISTRICT,Balangir,Urban,65813,Female,Literate
Name,1243,21,394,DISTRICT,Nuapada,Rural,107927,Female,Literate
Name,1244,21,394,DISTRICT,Nuapada,Urban,10553,Female,Literate
Name,1246,21,395,DISTRICT,Kalahandi,Rural,278432,Female,Literate
Name,1247,21,395,DISTRICT,Kalahandi,Urban,39427,Female,Literate
Name,1249,21,396,DISTRICT,Rayagada,Rural,120128,Female,Literate
Name,1250,21,396,DISTRICT,Rayagada,Urban,45648,Female,Literate
Name,1252,21,397,DISTRICT,Nabarangapur,Rural,156314,Female,Literate
Name,1253,21,397,DISTRICT,Nabarangapur,Urban,27081,Female,Literate
Name,1255,21,398,DISTRICT,Koraput,Rural,153499,Female,Literate
Name,1256,21,398,DISTRICT,Koraput,Urban,73748,Female,Literate
Name,1258,21,399,DISTRICT,Malkangiri,Rural,84408,Female,Literate
Name,1259,21,399,DISTRICT,Malkangiri,Urban,13297,Female,Literate
Name,1261,22,0,STATE,CHHATTISGARH,Rural,4605944,Female,Literate
Name,1262,22,0,STATE,CHHATTISGARH,Urban,1966085,Female,Literate
Name,1264,22,400,DISTRICT,Koriya,Rural,103305,Female,Literate
Name,1265,22,400,DISTRICT,Koriya,Urban,64595,Female,Literate
Name,1267,22,401,DISTRICT,Surguja,Rural,412111,Female,Literate
Name,1268,22,401,DISTRICT,Surguja,Urban,81144,Female,Literate
Name,1270,22,402,DISTRICT,Jashpur,Rural,189201,Female,Literate
Name,1271,22,402,DISTRICT,Jashpur,Urban,25558,Female,Literate
Name,1273,22,403,DISTRICT,Raigarh,Rural,326820,Female,Literate
Name,1274,22,403,DISTRICT,Raigarh,Urban,82063,Female,Literate
Name,1276,22,404,DISTRICT,Korba,Rural,172886,Female,Literate
Name,1277,22,404,DISTRICT,Korba,Urban,142482,Female,Literate
Name,1279,22,405,DISTRICT,Janjgir - Champa,Rural,355656,Female,Literate
Name,1280,22,405,DISTRICT,Janjgir - Champa,Urban,70299,Female,Literate
Name,1282,22,406,DISTRICT,Bilaspur,Rural,439222,Female,Literate
Name,1283,22,406,DISTRICT,Bilaspur,Urban,224864,Female,Literate
Name,1285,22,407,DISTRICT,Kabeerdham,Rural,140315,Female,Literate
Name,1286,22,407,DISTRICT,Kabeerdham,Urban,25349,Female,Literate
Name,1288,22,408,DISTRICT,Rajnandgaon,Rural,351702,Female,Literate
Name,1289,22,408,DISTRICT,Rajnandgaon,Urban,95322,Female,Literate
Name,1291,22,409,DISTRICT,Durg,Rural,577933,Female,Literate
Name,1292,22,409,DISTRICT,Durg,Urban,440833,Female,Literate
Name,1294,22,410,DISTRICT,Raipur,Rural,647416,Female,Literate
Name,1295,22,410,DISTRICT,Raipur,Urban,489175,Female,Literate
Name,1297,22,411,DISTRICT,Mahasamund,Rural,234896,Female,Literate
Name,1298,22,411,DISTRICT,Mahasamund,Urban,38978,Female,Literate
Name,1300,22,412,DISTRICT,Dhamtari,Rural,191775,Female,Literate
Name,1301,22,412,DISTRICT,Dhamtari,Urban,51134,Female,Literate
Name,1303,22,413,DISTRICT,Uttar Bastar Kanker,Rural,169796,Female,Literate
Name,1304,22,413,DISTRICT,Uttar Bastar Kanker,Urban,27948,Female,Literate
Name,1306,22,414,DISTRICT,Bastar,Rural,205159,Female,Literate
Name,1307,22,414,DISTRICT,Bastar,Urban,63369,Female,Literate
Name,1309,22,415,DISTRICT,Narayanpur,Rural,16221,Female,Literate
Name,1310,22,415,DISTRICT,Narayanpur,Urban,6951,Female,Literate
Name,1312,22,416,DISTRICT,Dakshin Bastar Dantewada,Rural,46616,Female,Literate
Name,1313,22,416,DISTRICT,Dakshin Bastar Dantewada,Urban,28092,Female,Literate
Name,1315,22,417,DISTRICT,Bijapur,Rural,24914,Female,Literate
